iter	Passed	Remaining
452	9304	113934
453	9325	113923
454	9345	113887
455	9364	113848
456	9385	113841
457	9403	113792
458	9423	113758
459	9440	113690
460	9460	113668
461	9482	113663
462	9501	113625
463	9520	113583
464	9539	113547
465	9558	113516
466	9577	113477
467	9597	113452
468	9617	113420
469	9636	113382
470	9658	113379
471	9677	113337
472	9698	113321
473	9718	113296
474	9740	113295
475	9760	113272
476	9778	113221
477	9798	113200
478	9816	113149
479	9834	113100
480	9853	113061
481	9874	113047
482	9897	113055
483	9917	113029
484	9938	113007
485	9956	112963
486	9977	112945
487	9995	112903
488	10016	112885
489	10037	112872
490	10062	112899
491	10084	112902
492	10104	112866
493	10125	112859
494	10148	112868
495	10169	112851
496	10190	112834
497	10209	112800
498	10230	112778
499	10254	112800
500	10278	112816
501	10298	112792
502	10321	112802
503	10342	112777
504	10361	112746
505	10386	112771
506	10407	112755
507	10425	112706
508	10445	112688
509	10464	112648
510	10484	112616
511	10501	112565
512	10520	112530
513	10542	112526
514	10563	112503
515	10582	112470
516	10600	112420
517	10625	112453
518	10646	112432
519	10664	112391
520	10686	112380
521	10706	112361
522	10724	112312
523	10744	112283
524	10763	112245
525	10781	112205
526	10801	112172
527	10821	112145
528	10839	112104
529	10858	112066
530	10879	112050
531	10901	112044
532	10920	112008
533	10942	112008
534	10963	111991
535	10983	111967
536	11005	111958
537	11023	111917
538	11049	111948
539	11068	111914
540	11087	111877
541	11110	111888
542	11134	111898
543	11157	111908
544	11181	111915
545	11206	111946
546	11232	111970
547	11258	112010
548	11280	112007
549	11304	112018
550	11325	112005
551	11343	111955
552	11362	111917
553	11385	111920
554	11407	111914
555	11429	111906
556	11451	111907
557	11470	111869
558	11490	111842
559	11512	111837
560	11533	111820
561	11552	111786
562	11572	111753
563	11590	111715
564	11607	111658
565	11629	111655
566	11651	111642
567	11675	111658
568	11696	111636
569	11717	111628
570	11740	111627
571	11763	111627
572	11786	111633
573	11806	111610
574	11827	111593
575	11847	111564
576	11871	111575
577	11892	111557
578	11918	111593
579	11944	111617
580	11968	111634
581	11989	111615
582	12011	111603
583	12030	111570
584	12050	111545
585	12070	111519
586	12091	111503
587	12110	111469
588	12133	111464
589	12150	111410
590	12168	111367
591	12188	111340
592	12207	111305
593	12226	111271
594	12246	111243
595	12266	111217
596	12284	111179
597	12303	111146
598	12326	111140
599	12345	111106
600	12363	111070
601	12384	111045
602	12407	111050
603	12428	111037
604	12449	111015
605	12468	110981
606	12488	110954
607	12507	110922
608	12532	110936
609	12555	110942
610	12576	110928
611	12593	110875
612	12614	110854
613	12633	110823
614	12651	110774
615	12671	110752
616	12689	110706
617	12710	110693
618	12730	110667
619	12748	110623
620	12767	110591
621	12786	110552
622	12804	110509
623	12823	110477
624	12840	110430
625	12859	110397
626	12879	110365
627	12898	110337
628	12918	110308
629	12937	110274
630	12954	110227
631	12975	110208
632	12996	110196
633	13021	110207
634	13040	110173
635	13059	110139
636	13081	110136
637	13102	110117
638	13122	110090
639	13142	110071
640	13166	110073
641	13183	110024
642	13203	109999
643	13226	110000
644	13246	109974
645	13266	109954
646	13286	109928
647	13309	109928
648	13330	109912
649	13350	109884
650	13368	109846
651	13389	109829
652	13415	109848
653	13437	109840
654	13459	109830
655	13481	109826
656	13503	109815
657	13526	109813
658	13549	109815
659	13569	109787
660	13586	109740
661	13606	109711
662	13625	109678
663	13646	109665
664	13666	109639
665	13687	109621
666	13707	109595
667	13724	109545
668	13743	109514
669	13765	109506
670	13784	109478
671	13803	109440
672	13822	109406
673	13844	109403
674	13865	109379
675	13882	109335
676	13902	109307
677	13921	109279
678	13941	109254
679	13961	109229
680	13980	109193
681	14000	109172
682	14021	109155
683	14038	109109
684	14055	109055
685	14074	109029
686	14093	108993
687	14116	108990
688	14137	108976
689	14157	108950
690	14177	108925
691	14196	108895
692	14222	108913
693	14241	108882
694	14259	108845
695	14278	108812
696	14298	108786
697	14316	108749
698	14335	108716
699	14353	108675
700	14373	108651
701	14395	108640
702	14412	108594
703	14430	108557
704	14449	108525
705	14470	108506
706	14491	108488
707	14515	108499
708	14534	108462
709	14553	108435
710	14571	108392
711	14590	108360
712	14609	108332
713	14630	108314
714	14654	108323
715	14673	108286
716	14690	108243
717	14709	108208
718	14726	108166
719	14747	108150
720	14766	108113
721	14782	108065
722	14801	108032
723	14820	108000
724	14839	107971
725	14860	107951
726	14883	107951
727	14904	107936
728	14928	107937
729	14949	107920
730	14969	107896
731	14989	107878
732	15011	107865
733	15028	107822
734	15047	107787
735	15065	107754
736	15084	107723
737	15105	107706
738	15125	107681
739	15142	107637
740	15161	107603
741	15179	107565
742	15198	107538
743	15217	107505
744	15237	107477
745	15257	107456
746	15276	107429
747	15295	107397
748	15317	107383
749	15335	107347
750	15352	107301
751	15370	107264
752	15388	107231
753	15407	107198
754	15426	107170
755	15443	107126
756	15460	107082
757	15480	107057
758	15500	107029
759	15519	107002
760	15539	106979
761	15561	106971
762	15584	106964
763	15604	106947
764	15628	106948
765	15647	106920
766	15667	106891
767	15687	106873
768	15704	106829
769	15722	106791
770	15741	106762
771	15762	106743
772	15779	106701
773	15798	106670
774	15814	106623
775	15835	106606
776	15856	106588
777	15876	106561
778	15896	106539
779	15914	106508
780	15933	106476
781	15952	106446
782	15972	106419
783	15991	106391
784	16012	106373
785	16034	106366
786	16054	106345
787	16073	106311
788	16092	106284
789	16109	106243
790	16127	106201
791	16145	106166
792	16165	106143
793	16186	106126
794	16203	106086
795	16220	106045
796	16240	106018
797	16256	105974
798	16278	105963
799	16299	105946
800	16317	105908
801	16334	105867
802	16352	105834
803	16373	105816
804	16392	105785
805	16414	105778
806	16434	105752
807	16451	105709
808	16470	105684
809	16495	105691
810	16512	105652
811	16531	105623
812	16550	105590
813	16567	105552
814	16587	105530
815	16604	105488
816	16624	105462
817	16642	105431
818	16660	105391
819	16680	105370
820	16697	105331
821	16713	105281
822	16730	105242
823	16750	105219
824	16772	105212
825	16789	105169
826	16810	105150
827	16831	105133
828	16852	105117
829	16872	105095
830	16892	105077
831	16912	105049
832	16932	105030
833	16949	104991
834	16968	104963
835	16988	104935
836	17008	104916
837	17027	104887
838	17047	104862
839	17067	104844
840	17087	104820
841	17105	104784
842	17126	104773
843	17148	104759
844	17166	104725
845	17186	104702
846	17203	104665
847	17222	104633
848	17242	104611
849	17260	104579
850	17277	104538
851	17294	104496
852	17311	104455
853	17330	104427
854	17346	104385
855	17365	104355
856	17382	104313
857	17401	104285
858	17416	104234
859	17432	104188
860	17451	104162
861	17471	104138
862	17489	104107
863	17508	104075
864	17527	104050
865	17544	104013
866	17562	103976
867	17582	103953
868	17600	103919
869	17618	103891
870	17641	103883
871	17659	103850
872	17676	103809
873	17698	103799
874	17717	103771
875	17735	103742
876	17753	103705
877	17770	103669
878	17791	103650
879	17810	103622
880	17832	103612
881	17852	103592
882	17874	103582
883	17895	103564
884	17914	103540
885	17934	103518
886	17952	103487
887	17974	103473
888	17991	103437
889	18010	103407
890	18033	103405
891	18053	103380
892	18073	103361
893	18094	103347
894	18113	103319
895	18132	103290
896	18153	103275
897	18172	103248
898	18190	103215
899	18209	103188
900	18226	103147
901	18244	103117
902	18263	103087
903	18281	103054
904	18305	103054
905	18323	103025
906	18342	102999
907	18359	102959
908	18376	102919
909	18391	102873
910	18410	102845
911	18435	102848
912	18453	102815
913	18473	102795
914	18490	102759
915	18507	102722
916	18527	102696
917	18544	102659
918	18566	102650
919	18583	102613
920	18602	102585
921	18624	102577
922	18647	102571
923	18668	102553
924	18690	102547
925	18710	102521
926	18727	102488
927	18747	102467
928	18766	102436
929	18789	102434
930	18810	102417
931	18830	102393
932	18850	102373
933	18871	102356
934	18887	102317
935	18909	102306
936	18928	102279
937	18944	102235
938	18963	102207
939	18980	102174
940	18998	102138
941	19019	102123
942	19039	102104
943	19061	102093
944	19080	102066
945	19098	102031
946	19114	101991
947	19133	101965
948	19155	101951
949	19172	101918
950	19188	101876
951	19206	101840
952	19221	101793
953	19237	101753
954	19255	101723
955	19273	101690
956	19291	101656
957	19310	101629
958	19326	101589
959	19350	101591
960	19370	101566
961	19390	101545
962	19408	101518
963	19427	101487
964	19444	101456
965	19462	101424
966	19482	101400
967	19495	101344
968	19513	101313
969	19532	101288
970	19549	101253
971	19566	101214
972	19583	101178
973	19601	101146
974	19619	101113
975	19637	101085
976	19656	101060
977	19676	101035
978	19694	101007
979	19713	100981
980	19733	100962
981	19753	100939
982	19776	100934
983	19795	100907
984	19815	100888
985	19833	100858
986	19852	100831
987	19873	100815
988	19893	100796
989	19913	100773
990	19932	100748
991	19948	100707
992	19968	100686
993	19985	100653
994	20002	100616
995	20023	100600
996	20043	100580
997	20061	100550
998	20079	100519
999	20101	100509
1000	20118	100470
1001	20138	100453
1002	20157	100423
1003	20175	100396
1004	20193	100365
1005	20211	100332
1006	20229	100306
1007	20248	100277
1008	20264	100238
1009	20282	100205
1010	20304	100195
1011	20323	100170
1012	20342	100144
1013	20359	100108
1014	20376	100075
1015	20396	100054
1016	20415	100030
1017	20432	99996
1018	20452	99973
1019	20470	99944
1020	20488	99915
1021	20505	99879
1022	20525	99859
1023	20544	99833
1024	20563	99807
1025	20582	99784
1026	20602	99760
1027	20619	99726
1028	20637	99700
1029	20659	99688
1030	20677	99657
1031	20697	99635
1032	20717	99617
1033	20736	99593
1034	20759	99584
1035	20778	99558
1036	20799	99542
1037	20820	99527
1038	20838	99500
1039	20858	99476
1040	20877	99451
1041	20894	99421
1042	20915	99404
1043	20938	99395
1044	20958	99378
1045	20976	99348
1046	20994	99318
1047	21011	99283
1048	21028	99246
1049	21047	99225
1050	21064	99191
1051	21083	99164
1052	21099	99125
1053	21115	99085
1054	21133	99056
1055	21151	99026
1056	21170	99003
1057	21187	98970
1058	21204	98934
1059	21221	98898
1060	21241	98882
1061	21259	98850
1062	21276	98814
1063	21293	98782
1064	21312	98758
1065	21330	98729
1066	21349	98701
1067	21368	98680
1068	21387	98653
1069	21405	98624
1070	21423	98595
1071	21441	98565
1072	21457	98529
1073	21474	98494
1074	21492	98466
1075	21509	98431
1076	21527	98403
1077	21548	98388
1078	21563	98345
1079	21580	98312
1080	21597	98279
1081	21618	98264
1082	21637	98236
1083	21654	98205
1084	21675	98189
1085	21693	98159
1086	21711	98133
1087	21731	98111
1088	21748	98078
1089	21768	98057
1090	21786	98027
1091	21805	98003
1092	21823	97977
1093	21843	97958
1094	21863	97934
1095	21882	97910
1096	21905	97905
1097	21923	97877
1098	21943	97857
1099	21960	97823
1100	21978	97793
1101	21995	97761
1102	22013	97734
1103	22030	97702
1104	22048	97670
1105	22065	97636
1106	22084	97613
1107	22101	97582
1108	22119	97552
1109	22137	97525
1110	22155	97495
1111	22172	97463
1112	22188	97424
1113	22206	97398
1114	22224	97367
1115	22242	97339
1116	22260	97314
1117	22279	97289
1118	22295	97252
1119	22314	97226
1120	22333	97204
1121	22352	97179
1122	22370	97149
1123	22385	97111
1124	22412	97121
1125	22435	97115
1126	22456	97100
1127	22477	97082
1128	22497	97064
1129	22518	97049
1130	22541	97040
1131	22556	97000
1132	22574	96971
1133	22591	96942
1134	22611	96921
1135	22629	96890
1136	22646	96860
1137	22663	96827
1138	22679	96791
1139	22696	96760
1140	22715	96736
1141	22732	96703
1142	22751	96680
1143	22770	96655
1144	22787	96622
1145	22804	96590
1146	22824	96570
1147	22841	96539
1148	22858	96507
1149	22876	96479
1150	22896	96458
1151	22913	96428
1152	22930	96397
1153	22950	96376
1154	22970	96355
1155	22989	96333
1156	23004	96293
1157	23022	96266
1158	23040	96237
1159	23058	96211
1160	23075	96176
1161	23092	96146
1162	23114	96132
1163	23128	96089
1164	23145	96058
1165	23163	96031
1166	23182	96008
1167	23201	95984
1168	23219	95955
1169	23234	95918
1170	23254	95895
1171	23269	95859
1172	23286	95827
1173	23307	95809
1174	23324	95778
1175	23341	95749
1176	23361	95729
1177	23377	95693
1178	23401	95689
1179	23421	95671
1180	23441	95651
1181	23459	95625
1182	23477	95597
1183	23495	95569
1184	23512	95539
1185	23529	95507
1186	23546	95475
1187	23565	95451
1188	23582	95421
1189	23597	95382
1190	23616	95359
1191	23633	95328
1192	23651	95301
1193	23670	95278
1194	23689	95252
1195	23712	95245
1196	23735	95238
1197	23755	95220
1198	23778	95214
1199	23799	95198
1200	23821	95188
1201	23843	95174
1202	23861	95148
1203	23881	95128
1204	23903	95117
1205	23921	95089
1206	23942	95074
1207	23962	95058
1208	23979	95025
1209	23996	94994
1210	24012	94960
1211	24030	94931
1212	24050	94911
1213	24067	94881
1214	24086	94857
1215	24105	94837
1216	24122	94805
1217	24140	94777
1218	24161	94761
1219	24181	94743
1220	24199	94716
1221	24219	94697
1222	24238	94673
1223	24256	94649
1224	24273	94618
1225	24290	94585
1226	24306	94551
1227	24321	94514
1228	24341	94492
1229	24358	94461
1230	24374	94429
1231	24393	94406
1232	24411	94379
1233	24428	94349
1234	24446	94322
1235	24462	94289
1236	24484	94275
1237	24503	94253
1238	24520	94222
1239	24538	94195
1240	24559	94179
1241	24575	94146
1242	24597	94134
1243	24616	94111
1244	24632	94078
1245	24653	94063
1246	24671	94036
1247	24689	94009
1248	24708	93987
1249	24726	93960
1250	24743	93931
1251	24762	93908
1252	24780	93882
1253	24800	93863
1254	24819	93839
1255	24834	93801
1256	24851	93770
1257	24870	93749
1258	24889	93726
1259	24905	93693
1260	24923	93665
1261	24940	93635
1262	24960	93614
1263	24976	93581
1264	24990	93539
1265	25008	93515
1266	25023	93478
1267	25040	93447
1268	25063	93440
1269	25081	93412
1270	25098	93382
1271	25115	93352
1272	25133	93326
1273	25151	93299
1274	25166	93265
1275	25185	93239
1276	25202	93211
1277	25219	93183
1278	25238	93158
1279	25254	93124
1280	25272	93099
1281	25292	93079
1282	25309	93051
1283	25328	93027
1284	25347	93007
1285	25366	92982
1286	25382	92952
1287	25401	92927
1288	25418	92898
1289	25438	92879
1290	25457	92856
1291	25475	92831
1292	25492	92802
1293	25509	92770
1294	25528	92748
1295	25545	92721
1296	25564	92699
1297	25582	92671
1298	25600	92647
1299	25622	92634
1300	25640	92609
1301	25658	92582
1302	25675	92552
1303	25693	92527
1304	25711	92502
1305	25729	92475
1306	25745	92444
1307	25764	92419
1308	25782	92396
1309	25802	92377
1310	25821	92354
1311	25840	92331
1312	25859	92310
1313	25876	92281
1314	25895	92257
1315	25912	92228
1316	25930	92203
1317	25949	92183
1318	25968	92159
1319	25988	92140
1320	26007	92120
1321	26023	92086
1322	26039	92055
1323	26056	92023
1324	26073	91995
1325	26089	91964
1326	26108	91939
1327	26125	91911
1328	26145	91892
1329	26163	91865
1330	26179	91836
1331	26196	91805
1332	26213	91778
1333	26230	91747
1334	26248	91722
1335	26266	91697
1336	26282	91664
1337	26298	91632
1338	26315	91602
1339	26331	91570
1340	26347	91539
1341	26368	91521
1342	26385	91494
1343	26405	91475
1344	26419	91438
1345	26440	91421
1346	26457	91393
1347	26477	91373
1348	26496	91353
1349	26514	91327
1350	26532	91302
1351	26549	91273
1352	26566	91244
1353	26584	91218
1354	26601	91189
1355	26619	91164
1356	26633	91127
1357	26652	91104
1358	26669	91077
1359	26687	91052
1360	26704	91021
1361	26723	91000
1362	26739	90970
1363	26756	90940
1364	26774	90917
1365	26794	90898
1366	26811	90870
1367	26831	90848
1368	26852	90834
1369	26869	90807
1370	26887	90783
1371	26904	90752
1372	26920	90723
1373	26938	90696
1374	26955	90669
1375	26975	90648
1376	26994	90627
1377	27011	90599
1378	27028	90570
1379	27045	90543
1380	27062	90515
1381	27079	90486
1382	27099	90469
1383	27116	90440
1384	27133	90413
1385	27149	90381
1386	27169	90362
1387	27184	90326
1388	27202	90303
1389	27219	90275
1390	27235	90243
1391	27254	90221
1392	27272	90196
1393	27289	90168
1394	27307	90145
1395	27325	90118
1396	27344	90097
1397	27361	90070
1398	27380	90048
1399	27397	90018
1400	27414	89993
1401	27432	89966
1402	27450	89944
1403	27466	89911
1404	27488	89899
1405	27505	89871
1406	27522	89845
1407	27538	89812
1408	27555	89784
1409	27574	89762
1410	27591	89735
1411	27609	89709
1412	27626	89683
1413	27644	89658
1414	27660	89629
1415	27680	89610
1416	27696	89577
1417	27713	89550
1418	27731	89525
1419	27749	89501
1420	27767	89477
1421	27785	89452
1422	27802	89425
1423	27816	89388
1424	27833	89359
1425	27851	89335
1426	27871	89318
1427	27890	89295
1428	27909	89274
1429	27931	89263
1430	27951	89245
1431	27972	89229
1432	27990	89206
1433	28009	89184
1434	28027	89161
1435	28048	89145
1436	28067	89124
1437	28084	89097
1438	28101	89070
1439	28119	89045
1440	28137	89021
1441	28154	88994
1442	28173	88973
1443	28191	88947
1444	28209	88924
1445	28227	88898
1446	28245	88873
1447	28262	88848
1448	28280	88822
1449	28298	88798
1450	28318	88780
1451	28337	88759
1452	28355	88736
1453	28375	88718
1454	28396	88701
1455	28413	88674
1456	28431	88651
1457	28452	88637
1458	28469	88608
1459	28487	88582
1460	28503	88553
1461	28519	88524
1462	28539	88504
1463	28555	88475
1464	28572	88448
1465	28589	88421
1466	28608	88398
1467	28624	88369
1468	28642	88344
1469	28656	88307
1470	28673	88281
1471	28690	88254
1472	28706	88223
1473	28725	88204
1474	28747	88191
1475	28763	88160
1476	28783	88143
1477	28806	88136
1478	28826	88115
1479	28844	88093
1480	28864	88075
1481	28888	88067
1482	28913	88065
1483	28934	88051
1484	28956	88039
1485	28973	88012
1486	28990	87986
1487	29013	87975
1488	29029	87946
1489	29046	87920
1490	29065	87897
1491	29082	87871
1492	29099	87843
1493	29115	87815
1494	29134	87792
1495	29153	87770
1496	29171	87748
1497	29190	87726
1498	29209	87707
1499	29225	87676
1500	29242	87650
1501	29260	87625
1502	29277	87599
1503	29295	87575
1504	29311	87545
1505	29332	87528
1506	29347	87498
1507	29363	87468
1508	29380	87439
1509	29398	87416
1510	29414	87387
1511	29436	87375
1512	29454	87349
1513	29472	87327
1514	29491	87306
1515	29508	87278
1516	29528	87261
1517	29546	87238
1518	29565	87217
1519	29584	87197
1520	29603	87174
1521	29623	87158
1522	29641	87134
1523	29659	87108
1524	29675	87080
1525	29695	87062
1526	29716	87046
1527	29733	87021
1528	29749	86992
1529	29766	86964
1530	29783	86938
1531	29801	86914
1532	29817	86886
1533	29835	86860
1534	29852	86835
1535	29871	86813
1536	29889	86788
1537	29907	86767
1538	29924	86739
1539	29945	86724
1540	29963	86701
1541	29983	86682
1542	30000	86655
1543	30016	86629
1544	30036	86609
1545	30055	86589
1546	30073	86566
1547	30090	86539
1548	30108	86514
1549	30126	86491
1550	30142	86462
1551	30160	86439
1552	30176	86410
1553	30196	86391
1554	30213	86367
1555	30232	86344
1556	30250	86322
1557	30267	86295
1558	30285	86272
1559	30302	86244
1560	30322	86227
1561	30339	86201
1562	30357	86179
1563	30375	86154
1564	30390	86123
1565	30407	86097
1566	30424	86069
1567	30444	86051
1568	30461	86025
1569	30479	86001
1570	30495	85974
1571	30511	85943
1572	30528	85917
1573	30546	85893
1574	30563	85868
1575	30579	85841
1576	30595	85811
1577	30611	85781
1578	30629	85757
1579	30646	85731
1580	30660	85697
1581	30677	85671
1582	30697	85653
1583	30714	85627
1584	30731	85601
1585	30747	85574
1586	30764	85548
1587	30782	85523
1588	30798	85495
1589	30818	85477
1590	30836	85454
1591	30852	85426
1592	30870	85402
1593	30887	85377
1594	30905	85354
1595	30923	85331
1596	30942	85310
1597	30961	85288
1598	30978	85262
1599	30993	85233
1600	31010	85206
1601	31029	85186
1602	31046	85160
1603	31063	85133
1604	31078	85103
1605	31095	85077
1606	31112	85050
1607	31128	85022
1608	31145	84997
1609	31164	84976
1610	31181	84951
1611	31201	84933
1612	31221	84914
1613	31239	84891
1614	31254	84861
1615	31273	84840
1616	31290	84814
1617	31306	84786
1618	31325	84767
1619	31341	84739
1620	31358	84711
1621	31375	84688
1622	31392	84661
1623	31409	84635
1624	31425	84608
1625	31442	84582
1626	31462	84562
1627	31480	84540
1628	31497	84514
1629	31516	84496
1630	31534	84471
1631	31550	84444
1632	31567	84417
1633	31585	84395
1634	31601	84368
1635	31621	84350
1636	31638	84324
1637	31654	84295
1638	31674	84279
1639	31692	84254
1640	31712	84238
1641	31730	84214
1642	31750	84197
1643	31767	84172
1644	31784	84147
1645	31800	84119
1646	31818	84094
1647	31833	84065
1648	31849	84038
1649	31865	84010
1650	31881	83980
1651	31897	83952
1652	31917	83935
1653	31933	83908
1654	31952	83886
1655	31970	83863
1656	31988	83841
1657	32007	83822
1658	32024	83797
1659	32044	83778
1660	32061	83753
1661	32078	83728
1662	32097	83708
1663	32115	83685
1664	32133	83664
1665	32154	83649
1666	32172	83624
1667	32189	83599
1668	32207	83578
