iter	RMSE
165	0.2363908733
166	0.2357757359
167	0.2351638161
168	0.2345928341
169	0.2339761312
170	0.2333325048
171	0.2327597215
172	0.2321767161
173	0.2315978278
174	0.2310232577
175	0.2304297582
176	0.2298188666
177	0.2292320811
178	0.2286473056
179	0.2280512305
180	0.2274719789
181	0.2269002618
182	0.2263161522
183	0.2257115653
184	0.225144664
185	0.2245972421
186	0.2240233914
187	0.2234451965
188	0.2228792614
189	0.2223447225
190	0.2217795593
191	0.2212481949
192	0.2206922303
193	0.2201609123
194	0.2196417721
195	0.2190893213
196	0.2185700879
197	0.2180485306
198	0.2175054261
199	0.2169789836
200	0.2164887966
201	0.2159687738
202	0.2154363241
203	0.2149199608
204	0.2143675778
205	0.2138443126
206	0.2133234917
207	0.2128123124
208	0.2122841087
209	0.2118012715
210	0.2112861133
211	0.2107948847
212	0.2102885927
213	0.2097898437
214	0.2093284379
215	0.2088498581
216	0.2083237521
217	0.2078523745
218	0.2073866065
219	0.2069274486
220	0.2064714675
221	0.2059642687
222	0.2055027105
223	0.2050412566
224	0.2045790833
225	0.2041007907
226	0.2036191924
227	0.203148536
228	0.2026679109
229	0.2022009323
230	0.201779244
231	0.2012910219
232	0.2008883956
233	0.2004515301
234	0.1999969371
235	0.1995635138
236	0.1991101669
237	0.1986702231
238	0.1982240078
239	0.1977678396
240	0.1973171757
241	0.1968780377
242	0.1964552207
243	0.1960143653
244	0.1955640708
245	0.1951380867
246	0.1946903205
247	0.1942423836
248	0.1938059897
249	0.1933795043
250	0.1929726997
251	0.1925482976
252	0.1921391605
253	0.1917329521
254	0.1913604557
255	0.1909546481
256	0.1905348482
257	0.1901166909
258	0.1897107258
259	0.1893202388
260	0.1889176855
261	0.188532918
262	0.1881288519
263	0.1877410908
264	0.1873476478
265	0.1869691532
266	0.1866010578
267	0.1862138198
268	0.1858316024
269	0.1854306838
270	0.1850691914
271	0.184680585
272	0.1842637474
273	0.1838750939
274	0.1834883089
275	0.1830919807
276	0.1827088651
277	0.1823405052
278	0.181963985
279	0.1816051021
280	0.1812344034
281	0.180871216
282	0.1805071786
283	0.1801599803
284	0.179783346
285	0.1794259466
286	0.1790823408
287	0.1787132607
288	0.1783703416
289	0.1780265318
290	0.1776579771
291	0.1773056033
292	0.1769669462
293	0.1766106025
294	0.1763059838
295	0.1760020641
296	0.1756323214
297	0.1752865087
298	0.1749601685
299	0.1746361303
300	0.1743357713
301	0.1739813477
302	0.1736591811
303	0.1733199128
304	0.1729978669
305	0.1726683143
306	0.1723136945
307	0.1720056927
308	0.1716811367
309	0.1713449486
310	0.1710089151
311	0.170662009
312	0.1703359265
313	0.170017361
314	0.169696758
315	0.1693822289
316	0.1690618995
317	0.1687394942
318	0.1684144982
319	0.1680661783
320	0.1677484685
321	0.1674497218
322	0.1671480446
323	0.1668559106
324	0.166527215
325	0.1662200816
326	0.1658876346
327	0.1655810595
328	0.1652707211
329	0.1649617713
330	0.1646661324
331	0.1643645997
332	0.1640631855
333	0.1637474807
334	0.1634461878
335	0.1631505732
336	0.1628695466
337	0.1625820544
338	0.1623011549
339	0.1619926148
340	0.1616902531
341	0.161397565
342	0.1610993277
343	0.1608360704
344	0.1605500102
345	0.1602472545
346	0.159966874
347	0.1596988976
348	0.1594128917
349	0.1591095171
350	0.1588428574
351	0.1585482503
352	0.1582782045
353	0.1579996927
354	0.1577192652
355	0.1574265763
356	0.1571605435
357	0.1568869763
358	0.1566128962
359	0.1563434226
360	0.1560646067
361	0.1557810213
362	0.1555204719
363	0.1552618163
364	0.1549897812
365	0.1547450034
366	0.154468957
367	0.1542252029
368	0.1539442759
369	0.1537021202
370	0.1534641623
371	0.1532198472
372	0.152966797
373	0.1527097225
374	0.1524710777
375	0.1521942358
376	0.151939698
377	0.1516944808
378	0.1514488653
379	0.1512149828
380	0.1509796518
381	0.1507451659
382	0.1504759025
383	0.1502293796
384	0.1499840291
385	0.1497452439
386	0.14949768
387	0.1492650635
388	0.1490283852
389	0.1487634454
390	0.1485078168
391	0.1482548162
392	0.1480326378
393	0.1477808108
394	0.1475417131
395	0.1473145804
396	0.1470562874
397	0.1468406329
398	0.1466164161
399	0.1463821183
400	0.1461319648
401	0.1459100735
402	0.1456979564
403	0.1454748791
404	0.1452514685
405	0.1450394292
406	0.1448358373
407	0.1446209367
408	0.1444171562
409	0.1441801833
410	0.1439320393
411	0.1437036237
412	0.1434749301
413	0.1432271257
414	0.1429678519
415	0.1427655682
416	0.1425485398
417	0.1423338651
418	0.1421060481
419	0.1419019403
420	0.1416751732
421	0.1414848985
422	0.1412939509
423	0.1410798072
424	0.1408629737
425	0.1406692819
426	0.1404521936
427	0.1402480968
428	0.1400155236
429	0.1398000088
430	0.1395897894
431	0.1393694867
432	0.1391490167
433	0.1389622149
434	0.1387662139
435	0.1385704348
436	0.1383716563
437	0.1381758649
438	0.1379694924
439	0.1377680299
440	0.1375796872
441	0.1373815794
442	0.13716583
443	0.1369520958
444	0.1367481056
445	0.1365575893
446	0.1363815321
447	0.1362118089
448	0.1360070993
449	0.1358204107
450	0.1356093012
451	0.1354325308
452	0.1352343515
453	0.1350500218
454	0.1348470456
455	0.1346244912
456	0.1344266171
457	0.1342461277
458	0.1340543252
459	0.1338669982
460	0.1336859871
461	0.1335160798
462	0.1333316146
463	0.1331545057
464	0.1329655475
465	0.1327925433
466	0.1326056661
467	0.1324306921
468	0.1322421033
469	0.1320696589
470	0.1318824606
471	0.1317064024
472	0.1315305372
473	0.1313605379
474	0.1312147166
475	0.1310193217
476	0.1308558073
477	0.1306877627
478	0.1305286375
479	0.1303535995
480	0.1301951115
481	0.1300359428
482	0.129876318
483	0.1297227105
484	0.1295517107
485	0.1294014533
486	0.1292135953
487	0.1290516475
488	0.1288772316
489	0.1286841088
490	0.1285229606
491	0.1283854954
492	0.1282362204
493	0.1280717028
494	0.1279057771
495	0.1277419447
496	0.1275683095
497	0.1273845452
498	0.1272075372
499	0.1270376302
500	0.1268760572
501	0.1267184289
502	0.126536442
503	0.1263869716
504	0.1262398395
505	0.1260746666
506	0.1259324643
507	0.1257704259
508	0.1256170509
509	0.1254834233
510	0.1253268941
511	0.1251718238
512	0.1250291182
513	0.1248716271
514	0.1247085487
515	0.124562092
516	0.1244063614
517	0.1242623274
518	0.1241095211
519	0.1239535022
520	0.1238054725
521	0.1236705812
522	0.123496098
523	0.123337738
524	0.1231960014
525	0.1230554703
526	0.1229128603
527	0.1227377154
528	0.1225989734
529	0.1224444113
530	0.1223162554
531	0.1221563463
532	0.122026274
533	0.1218685098
534	0.1217228657
535	0.1215812489
536	0.1214140446
537	0.1212725844
538	0.1211437883
539	0.1210053289
540	0.1208681513
541	0.1207151084
542	0.1205762063
543	0.1204477496
544	0.120297287
545	0.1201509249
546	0.1200123891
547	0.1198617053
548	0.1197214793
549	0.1195888355
550	0.1194405229
551	0.1193103368
552	0.1191674812
553	0.1190274947
554	0.1189017389
555	0.1187564595
556	0.1186330686
557	0.1185042785
558	0.1183840347
559	0.118252945
560	0.1181275088
561	0.1179976869
562	0.1178707749
563	0.1177374721
564	0.1176218699
565	0.1174873537
566	0.1173543281
567	0.1172393846
568	0.117103931
569	0.1169505503
570	0.116826214
571	0.1167000125
572	0.1165634226
573	0.1164229805
574	0.1163134763
575	0.1161982537
576	0.1160756503
577	0.1159556284
578	0.1158223888
579	0.1156948874
580	0.1155622284
581	0.1154537968
582	0.115337574
583	0.1151991021
584	0.1150582649
585	0.1149404891
586	0.1148182241
587	0.1146978628
588	0.114570192
589	0.1144460764
590	0.1143355896
591	0.1142051852
592	0.1140747489
593	0.1139646307
594	0.1138458236
595	0.1137369837
596	0.1136383695
597	0.1135143377
598	0.1134134761
599	0.1133098316
600	0.1131999867
601	0.1130718131
602	0.1129683827
603	0.1128443599
604	0.112723869
605	0.1126094043
606	0.112486131
607	0.11238347
608	0.1122634051
609	0.1121518005
610	0.1120619287
611	0.1119719162
612	0.1118516199
613	0.1117370661
614	0.1116206864
615	0.1115154929
616	0.1113994659
617	0.1112974563
618	0.1112126436
619	0.1111169137
620	0.1110137167
621	0.1109156357
622	0.1108212399
623	0.1107257571
624	0.1106327953
625	0.1105207683
626	0.1104200176
627	0.1103062249
628	0.1102233472
629	0.1101245705
630	0.109999555
631	0.1098855949
632	0.1097610263
633	0.1096541042
634	0.1095487109
635	0.1094493099
636	0.1093501672
637	0.1092432536
638	0.1091316294
639	0.1090291103
640	0.1089151097
641	0.1088116063
642	0.1087148796
643	0.1086149945
644	0.10853046
645	0.1084320092
646	0.1083188668
647	0.1082094984
648	0.1081080603
649	0.1079990353
650	0.1079057592
651	0.1078171278
652	0.1077180691
653	0.107618311
654	0.1075379421
655	0.107460271
656	0.1073739901
657	0.107272708
658	0.1071718524
659	0.1070814343
660	0.1069852847
661	0.1068834428
662	0.1067851491
663	0.1066971617
664	0.1065970578
665	0.1065078543
666	0.1064102068
667	0.1063210045
668	0.1062299661
669	0.1061356649
670	0.1060315966
671	0.1059273909
672	0.105825021
673	0.1057245539
674	0.105628036
675	0.1055298847
676	0.1054321561
677	0.1053319072
678	0.1052398714
679	0.1051354507
680	0.1050449056
681	0.1049589575
682	0.1048661743
683	0.1047904488
684	0.1047076882
685	0.1046146818
686	0.1045288366
687	0.104432358
688	0.1043357695
689	0.104251141
690	0.1041439223
691	0.104039002
692	0.1039540877
693	0.1038359632
694	0.1037501386
695	0.1036695988
696	0.1035823946
697	0.1035015204
698	0.1034043647
699	0.1033222357
700	0.1032349468
701	0.1031477911
702	0.1030860988
703	0.1029936637
704	0.1029148352
705	0.1028283559
706	0.1027457297
707	0.1026749617
708	0.1026040183
709	0.1025192546
710	0.1024367285
711	0.1023630968
712	0.1022786912
713	0.1022079928
714	0.1021242271
715	0.1020309764
716	0.1019684635
717	0.101906563
718	0.1018433183
719	0.101767741
720	0.1016937432
721	0.1016099631
722	0.1015400068
723	0.1014559313
724	0.1013913901
725	0.1013103988
726	0.1012187441
727	0.1011416079
728	0.1010662544
729	0.100973153
730	0.1009104971
731	0.1008369576
732	0.1007591261
733	0.1006766518
734	0.1006167511
735	0.1005416198
736	0.1004488752
737	0.1003696265
738	0.1002974242
739	0.1002365411
740	0.1001574182
741	0.1000857819
742	0.1000267306
743	0.09995179405
744	0.09987699747
745	0.09980075924
746	0.09970759805
747	0.09961813563
748	0.09953222292
749	0.09945853528
750	0.09937915602
751	0.09930731604
752	0.09922017818
753	0.09913832603
754	0.09905516728
755	0.09898546926
756	0.09891757394
757	0.09884788285
758	0.09877648325
759	0.09870696538
760	0.09861884726
761	0.0985326214
762	0.09844877536
763	0.09836858197
764	0.09828632983
765	0.0982127737
766	0.09814924925
767	0.0980705777
768	0.09800643203
769	0.09794042793
770	0.09786918524
771	0.09779725353
772	0.0977266117
773	0.09766753792
774	0.0976119949
775	0.09755261612
776	0.09748937651
777	0.09741325499
778	0.09733417019
779	0.09725731167
780	0.0971995072
781	0.09714257702
782	0.09707126458
783	0.09698946713
784	0.09689839167
785	0.09681561141
786	0.0967596602
787	0.09669108653
788	0.09661409997
789	0.09654099688
790	0.09646656896
791	0.09640960082
792	0.09635032977
793	0.09628966825
794	0.09621632778
795	0.09614877862
796	0.09609058814
797	0.09602661779
798	0.09596402611
799	0.09589382452
800	0.09582413381
801	0.09576161046
802	0.09569427162
803	0.09562679918
804	0.09556303472
805	0.09550420306
806	0.09544992593
807	0.09539005549
808	0.09532887477
809	0.09525793428
810	0.095201833
811	0.09514751277
812	0.09508576506
813	0.09503594651
814	0.09497349833
815	0.09492603073
816	0.09486637742
817	0.09480081485
818	0.0947405695
819	0.0946721578
820	0.0946142063
821	0.09455917098
822	0.09448873151
823	0.0944298623
824	0.09435712617
825	0.09431437773
826	0.09425978334
827	0.09419496828
828	0.09413549675
829	0.09408288624
830	0.0940136994
831	0.09395049303
832	0.09388585693
833	0.09384339312
834	0.09379070076
835	0.09373875205
836	0.09367599075
837	0.09361041159
838	0.09354387031
839	0.09349625626
840	0.09342753615
841	0.09337851637
842	0.09331878655
843	0.09327909026
844	0.09322431597
845	0.09316871893
846	0.09310743654
847	0.09303204669
848	0.09299098041
849	0.09294391524
850	0.09288473802
851	0.09284277779
852	0.09279690479
853	0.09272967155
854	0.09267658909
855	0.09260924735
856	0.09255486562
857	0.09247526705
858	0.09243158823
859	0.0923831798
860	0.09233079782
861	0.09227135242
862	0.0922193356
863	0.09217359606
864	0.09212154909
865	0.0920660105
866	0.09201528893
867	0.09197083156
868	0.0919183778
869	0.09186816352
870	0.09179152157
871	0.09173630049
872	0.09168899463
873	0.09162776234
874	0.0915639626
875	0.09151992782
876	0.09147496622
877	0.09144132781
878	0.09138357549
879	0.09132464276
880	0.09128023453
881	0.09123244
882	0.09117072117
883	0.09113402336
884	0.09108162171
885	0.09102625664
886	0.09098834125
887	0.0909416513
888	0.09090763934
889	0.09084865047
890	0.09080348118
891	0.09074180226
892	0.09067631969
893	0.09063551228
894	0.09059687709
895	0.09054366302
896	0.09049630968
897	0.09044541461
898	0.09039540091
899	0.090350854
900	0.09030470307
901	0.09026136694
902	0.09022155529
903	0.09016748697
904	0.0901067872
905	0.09006716189
906	0.09001412709
907	0.08996269674
908	0.08991829687
909	0.08989085302
910	0.08983264759
911	0.08977243185
912	0.08970745452
913	0.08964343973
914	0.08960229434
915	0.08955040827
916	0.08949955951
917	0.08944920219
918	0.08938948573
919	0.08934653497
920	0.08930709708
921	0.08924841194
922	0.08919452862
923	0.0891523095
924	0.08910322927
925	0.08906479334
926	0.08903601554
927	0.08899486635
928	0.0889517273
929	0.08890601075
930	0.08885049321
931	0.08880542655
932	0.08874369434
933	0.08870070463
934	0.08865936418
935	0.08861540413
936	0.08857306475
937	0.08852848006
938	0.0884735878
939	0.08841837349
940	0.08838410168
941	0.08833250023
942	0.08828899248
943	0.08822968666
944	0.08818668812
945	0.08814063476
946	0.08809955211
947	0.08805920469
948	0.08800883957
949	0.0879713983
950	0.0879219797
951	0.08787105501
952	0.08783133239
953	0.08778547316
954	0.08774124553
955	0.0877049547
956	0.08766952643
957	0.08763493332
958	0.08759876012
959	0.08754090655
960	0.08750027875
961	0.0874549007
962	0.08742002684
963	0.08737413312
964	0.08733453928
965	0.08730568392
966	0.08725069919
967	0.08721245993
968	0.08717869501
969	0.08712407972
970	0.08707793698
971	0.08704313344
972	0.08699092959
973	0.0869549762
974	0.08690282989
975	0.08686505555
976	0.0868157462
977	0.08678006828
978	0.08673689147
979	0.08668668189
980	0.08663447282
981	0.08659730435
982	0.08654828322
983	0.08650326917
984	0.08646147871
985	0.0864141202
986	0.08636906954
987	0.08631720895
988	0.08626954848
989	0.08622687667
990	0.08618372546
991	0.08614778669
992	0.08609724235
993	0.08606443563
994	0.08601858966
995	0.08596411225
996	0.08592871011
997	0.08589737285
998	0.08585769148
999	0.08581572505
1000	0.08577422186
1001	0.0857292098
1002	0.08569104538
1003	0.0856542464
1004	0.08561711401
1005	0.08557029296
1006	0.08553426267
1007	0.08549339889
1008	0.08545898827
1009	0.08541362071
1010	0.08537144359
1011	0.08532489139
1012	0.08529613048
1013	0.08525875047
1014	0.08522031695
1015	0.08518387888
1016	0.0851626876
1017	0.08511776593
1018	0.08507183404
1019	0.0850173064
1020	0.08498174307
1021	0.08493697252
1022	0.08489020003
1023	0.08485929926
1024	0.08481775851
1025	0.08477070761
1026	0.08472964239
1027	0.08469191748
1028	0.08464705687
1029	0.08459566264
1030	0.08456061455
1031	0.08451953488
1032	0.08447614235
1033	0.08443729667
1034	0.08437468014
1035	0.0843299225
1036	0.08428607565
1037	0.08424706184
1038	0.08421379427
1039	0.08418625286
1040	0.08413940311
1041	0.08410991283
1042	0.08407178339
1043	0.0840424093
1044	0.08399299874
1045	0.08396261224
1046	0.08392477094
1047	0.08389080468
1048	0.08385720484
1049	0.08381675283
1050	0.08377845049
1051	0.08374552319
1052	0.08372258361
1053	0.083693778
1054	0.08365579241
1055	0.08362852882
1056	0.08358809334
1057	0.08354629015
1058	0.08352608319
1059	0.08348507751
1060	0.08344270049
1061	0.0834074417
1062	0.08336722659
1063	0.08333699797
1064	0.08329464308
1065	0.08325828855
1066	0.08322083969
1067	0.08318189645
1068	0.08314938201
1069	0.08311700202
1070	0.08307459278
1071	0.08304101787
1072	0.08301141916
1073	0.0829657784
1074	0.08292757729
1075	0.08288577134
1076	0.08284263837
1077	0.08278823865
1078	0.0827627633
1079	0.08272044141
1080	0.08268623593
1081	0.08263944812
1082	0.08258472852
1083	0.08255273636
1084	0.08251965928
1085	0.08248060555
1086	0.08245439396
1087	0.08241297802
1088	0.08238503902
1089	0.08233838444
1090	0.08228622185
1091	0.08223537015
1092	0.0821935867
1093	0.0821649079
1094	0.0821420819
1095	0.08211183331
1096	0.08207567531
1097	0.08204206673
1098	0.08200765969
1099	0.0819769343
1100	0.08194239665
1101	0.08190367518
1102	0.08188175568
1103	0.08185173688
1104	0.08181938318
1105	0.08178546047
1106	0.0817397193
1107	0.08171050546
1108	0.0816816468
1109	0.0816394671
1110	0.08159532187
1111	0.08155205949
1112	0.0815315778
1113	0.08148838079
1114	0.08145716911
1115	0.08142783938
1116	0.08138153616
1117	0.08134758968
1118	0.08131477267
1119	0.08129011036
1120	0.0812449584
1121	0.0812138923
1122	0.08117484586
1123	0.08114539999
1124	0.0810989344
1125	0.08106614198
1126	0.08103341032
1127	0.08100065565
1128	0.08097436916
1129	0.08093835936
1130	0.08089672525
1131	0.08086621154
1132	0.08084597803
1133	0.0808051369
1134	0.08077263002
1135	0.08073772518
1136	0.08070956913
1137	0.08068468831
1138	0.08066099709
1139	0.08062206938
1140	0.08058610617
1141	0.08054873198
1142	0.08051212255
1143	0.08047443933
1144	0.08045058128
1145	0.08040923616
1146	0.08037354544
1147	0.08033935778
1148	0.08031422695
1149	0.08027219233
1150	0.08022721442
1151	0.08019263913
1152	0.08016191551
1153	0.08012812611
1154	0.08009995264
1155	0.08007073885
1156	0.08003715386
1157	0.08000804955
1158	0.07998122155
1159	0.07995281198
1160	0.0799234855
1161	0.07989495437
1162	0.07985940441
1163	0.07982954893
1164	0.07980066706
1165	0.07977698848
1166	0.07974301896
1167	0.0797168452
1168	0.0796858561
1169	0.07965293043
1170	0.07962374017
1171	0.07959223932
1172	0.0795550012
1173	0.07951476648
1174	0.07949096594
1175	0.07947100378
1176	0.07943976623
1177	0.07941652744
1178	0.07937236873
1179	0.07934356413
1180	0.07930898076
1181	0.07927733934
1182	0.07924946414
1183	0.07921934686
1184	0.07919566803
1185	0.07915611456
1186	0.07912370456
1187	0.07909780897
1188	0.07906292748
1189	0.07903726858
1190	0.07899829873
1191	0.0789702566
1192	0.07893422697
1193	0.07890513366
1194	0.07887867755
1195	0.07885445677
1196	0.07880952363
1197	0.07877324112
1198	0.07874354622
1199	0.07871612549
1200	0.07867583339
1201	0.07864755913
1202	0.07862308207
1203	0.07859752995
1204	0.0785702411
1205	0.07853923819
1206	0.07850870872
1207	0.07846565683
1208	0.07843432311
1209	0.07839499075
1210	0.07837428976
1211	0.07834870333
1212	0.07831962942
1213	0.07827800601
1214	0.07825594523
1215	0.07821869144
1216	0.07817739569
1217	0.07814603537
1218	0.07811526833
1219	0.07809536421
1220	0.07806362637
1221	0.07803444532
1222	0.07799408112
1223	0.0779686707
1224	0.07795095426
1225	0.07792623451
1226	0.07788494645
1227	0.0778580426
1228	0.07781578258
1229	0.07779647787
1230	0.07776552415
1231	0.07772752857
1232	0.07770631871
1233	0.07768716295
1234	0.07766519423
1235	0.07763318779
1236	0.07759483476
1237	0.07756600093
1238	0.07754015251
1239	0.07749768484
1240	0.07747003043
1241	0.07744431483
1242	0.07741033972
1243	0.07738893238
1244	0.07737542084
1245	0.07732524937
1246	0.07730218735
1247	0.07727759502
1248	0.07725550938
1249	0.07723366648
1250	0.07720382427
1251	0.07716460717
1252	0.07713885773
1253	0.07711152128
1254	0.07707263238
1255	0.07704666484
1256	0.07701900766
1257	0.076987556
1258	0.07694674041
1259	0.07692901293
1260	0.07691406701
1261	0.07688583468
1262	0.07684313191
1263	0.07681953526
1264	0.07679188376
1265	0.07675820049
1266	0.07674121705
1267	0.07671091636
1268	0.0766744493
1269	0.07665421614
1270	0.07662973588
1271	0.07659829814
1272	0.07657108422
1273	0.076537626
1274	0.07651330915
1275	0.07649828943
1276	0.07647936274
1277	0.07645410794
1278	0.07642922337
1279	0.07640273145
1280	0.07637525841
1281	0.07634212243
1282	0.07630948636
1283	0.07628329083
1284	0.07625007826
1285	0.07622968433
1286	0.07619620499
1287	0.07617146316
1288	0.07615141084
1289	0.07612659237
1290	0.07610489034
1291	0.07607498972
1292	0.07605356325
1293	0.07602591618
1294	0.07599200843
1295	0.07596499234
1296	0.07593344595
1297	0.0759106399
1298	0.07586382807
1299	0.07583900843
1300	0.07580608766
1301	0.0757774408
1302	0.07575335766
1303	0.07572479191
1304	0.07569516634
1305	0.07567566236
1306	0.07565625348
1307	0.07563465393
1308	0.07559604793
1309	0.07557273506
1310	0.07554893706
1311	0.07552613736
1312	0.07550352038
1313	0.07547659647
1314	0.07545318403
1315	0.07541957389
1316	0.07540114966
1317	0.07537672194
1318	0.07535397552
1319	0.07532878712
1320	0.07530199874
1321	0.07528473075
1322	0.07525674578
1323	0.0752437512
1324	0.075207157
1325	0.07517452275
1326	0.07515010218
1327	0.0751273685
1328	0.07509864685
1329	0.0750778307
1330	0.07504934931
1331	0.07502686233
1332	0.0749973516
1333	0.07497921648
1334	0.0749570622
1335	0.07494018349
1336	0.07492726965
1337	0.07489432004
1338	0.07487206143
1339	0.0748466568
1340	0.07481319251
1341	0.07478269594
1342	0.07474324771
1343	0.07470541838
1344	0.07468446656
1345	0.07465813435
1346	0.07464358619
1347	0.07461821315
1348	0.07459804164
1349	0.0745655592
1350	0.0745378517
1351	0.07451244647
1352	0.07449651569
1353	0.07447732338
1354	0.07444824832
1355	0.07441777113
1356	0.0743946992
1357	0.07436695726
1358	0.07434298676
1359	0.07432625414
1360	0.07429703089
1361	0.07426957484
1362	0.07424849301
1363	0.07422971236
1364	0.0741946602
1365	0.07415882816
1366	0.07413363131
1367	0.07411445362
1368	0.07408365409
1369	0.07405429146
1370	0.07402475412
1371	0.0740057905
1372	0.07398999468
1373	0.07396994238
1374	0.07394225958
1375	0.07392581498
1376	0.07390326097
1377	0.07388605872
1378	0.07385018281
1379	0.07383477083
1380	0.07380302934
1381	0.07377382876
1382	0.07374083699
1383	0.07369725682
1384	0.07367857205
1385	0.0736557153
1386	0.0736406804
1387	0.0736173051
1388	0.07357518157
1389	0.07356071432
1390	0.07352024362
1391	0.07350712105
1392	0.07349336982
1393	0.07346174887
1394	0.07343967832
1395	0.07342263578
1396	0.07339648238
1397	0.07337082877
1398	0.07334869469
1399	0.07332866377
1400	0.0733067671
1401	0.07327776849
1402	0.07326056508
1403	0.0732502962
1404	0.07323251998
1405	0.07320648354
1406	0.07318369576
1407	0.07315603278
1408	0.07313668728
1409	0.07311816258
1410	0.07307973597
1411	0.07304900008
1412	0.07301258826
1413	0.07299527768
1414	0.07296998028
1415	0.07295174582
1416	0.07293939274
1417	0.07290962058
1418	0.072878131
1419	0.07285425792
1420	0.07283323099
1421	0.07282209873
1422	0.07280602031
1423	0.07279184426
1424	0.07277297016
1425	0.07275645275
1426	0.07273338816
1427	0.07270839799
1428	0.0726717755
1429	0.07265595507
1430	0.07261403937
1431	0.07258229697
1432	0.0725595862
1433	0.0725427051
1434	0.07252975988
1435	0.07251630769
1436	0.07247359526
1437	0.07245603352
1438	0.07243628227
1439	0.07240791764
1440	0.07238474847
1441	0.07236063054
1442	0.07233684877
1443	0.07229682664
1444	0.07227679325
1445	0.07225967762
1446	0.07224478973
1447	0.07221576589
1448	0.07218754423
1449	0.07217071849
1450	0.07214699993
1451	0.07212109439
1452	0.07210186353
1453	0.07208205439
1454	0.07205736095
1455	0.07203328428
1456	0.07200601261
1457	0.07198381973
1458	0.07197180595
1459	0.07195126538
1460	0.07193042056
1461	0.07190747079
1462	0.07189060908
1463	0.07187516429
1464	0.07183691495
1465	0.07180571232
1466	0.07177541677
1467	0.07175756218
1468	0.07172330319
1469	0.07170833859
1470	0.07168479538
1471	0.07166149453
1472	0.07163450612
1473	0.07160994314
1474	0.07156751902
1475	0.07155430209
1476	0.07153968474
1477	0.07149968991
1478	0.07147640715
1479	0.07146446227
1480	0.07145009765
1481	0.07143010229
1482	0.07140811787
1483	0.07138318938
1484	0.07136830402
1485	0.07135558019
1486	0.07133536496
1487	0.0712963943
1488	0.07127678692
1489	0.071263715
1490	0.07125181053
1491	0.07123828211
1492	0.0712186714
1493	0.0712053023
1494	0.07117839702
1495	0.07115524802
1496	0.07113303783
1497	0.07111444615
1498	0.07108997656
1499	0.071071547
1500	0.07103082999
1501	0.07101702243
1502	0.07099554255
1503	0.07096737246
1504	0.07095064345
1505	0.07093748667
1506	0.07091900999
1507	0.0708946238
1508	0.07088466651
1509	0.07086373567
1510	0.07084076073
1511	0.07081985523
1512	0.07080625487
1513	0.07079485904
1514	0.07078022175
1515	0.07076317203
1516	0.07073092235
1517	0.07070946561
1518	0.07069657998
1519	0.07066739405
1520	0.07065734214
1521	0.07062540467
1522	0.0705959448
1523	0.07057967402
1524	0.07055910209
1525	0.07054379492
1526	0.0705248546
1527	0.07049930945
1528	0.07048677281
1529	0.07045244643
1530	0.07043195924
1531	0.07040271576
1532	0.07038958476
1533	0.07035969727
1534	0.07034622018
1535	0.07032896178
1536	0.07031942017
1537	0.07029629071
1538	0.07028021256
1539	0.07026221892
1540	0.07023713339
1541	0.07021699125
1542	0.07020481861
1543	0.07018856471
1544	0.07015356816
1545	0.07012751336
1546	0.07010652954
1547	0.0700847725
1548	0.07006105708
1549	0.07003205754
1550	0.07001283921
1551	0.0699825803
1552	0.06996729819
1553	0.06995036102
1554	0.06993566535
1555	0.06992632588
1556	0.06989926604
1557	0.06987950308
1558	0.06985480925
1559	0.06983896588
1560	0.06982328856
1561	0.06980870964
1562	0.06979169031
1563	0.0697526681
1564	0.06974422113
1565	0.0697308172
1566	0.06972185765
1567	0.06967942754
1568	0.06966781848
1569	0.06964241638
1570	0.06963251622
1571	0.06960042393
1572	0.06957007726
1573	0.06953941549
1574	0.06950737367
1575	0.06948926157
1576	0.06948052565
1577	0.06946008316
1578	0.06943167905
1579	0.06939666395
1580	0.06938667223
1581	0.06936991882
1582	0.06935865111
1583	0.06934455379
1584	0.06932502977
1585	0.06931316353
1586	0.06928697773
1587	0.06926301726
1588	0.06925019364
1589	0.06921830449
1590	0.06920897472
1591	0.06919604221
1592	0.06916924858
1593	0.0691527646
1594	0.06913133536
1595	0.06909931541
1596	0.06907085062
1597	0.06905145402
1598	0.06903954426
1599	0.0690217276
1600	0.0690029818
1601	0.06898230182
1602	0.06896174382
1603	0.06894887282
1604	0.06893197376
1605	0.06891369516
1606	0.06889970256
1607	0.06888210665
1608	0.06887039707
1609	0.06885246032
1610	0.06882974908
1611	0.06880774471
1612	0.06878701073
1613	0.06874984745
1614	0.06873938817
1615	0.06872021548
1616	0.06870049192
1617	0.06868826104
1618	0.06867373504
1619	0.06864729284
1620	0.06863536058
1621	0.06861227429
1622	0.06858662433
1623	0.0685594595
1624	0.06855200112
1625	0.06852953988
1626	0.06850135365
1627	0.068488309
1628	0.0684748641
1629	0.0684642891
1630	0.06845222276
1631	0.06842992208
1632	0.06841817181
1633	0.06838283638
1634	0.06836434493
1635	0.0683497533
1636	0.06833830639
1637	0.0683074082
1638	0.06827226402
1639	0.06825542386
1640	0.06823028729
1641	0.06820151213
1642	0.06816258158
1643	0.06812724769
1644	0.06810458829
1645	0.0680880547
1646	0.06807304546
1647	0.06806345309
1648	0.06805202883
1649	0.06804171284
1650	0.06802279216
1651	0.06801623607
1652	0.06799065873
